Sample Number,Label,Text
20908,1,That free kick from Rooney was awful
20909,1,today has been terrible but tonight will end better because I get to see Malik â¤ï¸
20910,1,"Wazza blocks Carrick's shot and then misses a sitter that Memphis, who was ready beside him, surely wouldve buried. Good start lol #MUFC"
20911,1,Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED #horror
20912,1,ACT 4 #anxiety &amp; #depression group. @livingwellihc beginning Mon October 17 for 6 weeks. Contact me to register now! #mindfulness #Halifax
20913,1,Shoutout to @VZWSupport for ruining my iPhone 7 order!! 
20914,1,Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre
20915,1,"Wee cunts playing chappy in my street, got my shoes on so I can chase and scare the fuck out of them"
20916,1,Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch 
20917,1,"Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN  #marblesinmouth"
20918,1,@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions 
20919,1,@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact 
20920,1,@KateyKeegan now I'm really excited for November! Hope they're not all horrid chavs though ðŸ˜…
20921,1,Omg he kissed herðŸ™ˆ #shy #w
20922,1,"@falklands_utd @mauriciomacri \nbecause distrust in life , Argentina has a lot of heart and this President is worth every vote."
20923,1,"@Just_Alasia I agree. Btw, have u seen Ep22, Granger, O?  That was the episode when I knew Anna was coming back, the conversation at start."
20924,1,#Trends thread;'P)..it was in my #drafts&amp;now #posted 2 mins after my #birthday..so #close:'O!:''/...but anyway it #really was the #start of
20925,1,Look at this #massiah of #youngleader\n#Pakistan #massiah of 
20926,1,You make me breathless.
20927,1,To com sede de milk shake
20928,1,Halloween party coming soon! #turnt #ruinT #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary #haunt #kittens
20929,1,@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. #terrible
20930,1,@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. #terrible
20931,1,@Wild_Lucario_ *chuckles* did I scare you?
20932,1,@GreensACT @ShaneRattenbury @carolinelec what about #publictransport to &amp; from #CanberraAirport. Most cities have. Mr Barr very #coy on.
20933,1,@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider 
20934,1,@BBHOH #terrible Paul so deserved that win!!! #movie #ChildrenOfMen.\n\n#cages  #refugees
20935,1,@LFC What an awful team
20936,1,@TiganVarcolac &lt; feel this precious pleasure. 'Harder..' He whispered almost breathless and his index finger stroked along his waistband &gt;
20937,1,@WunderlistHelp are you guys still down? When can we go up? 
20938,1,I remember when Rooney wanted to leave United and the fans threaten to kill the man and bare junk... wanna regretting that now? ðŸ˜‚ðŸ˜‚
20939,1,"Walk right through them! See way past them, and don't even hesitate running them over."
20940,1,Check out @VovimPrgel - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake  #horrorfilm
20941,1,#smackdev #ptp #start word
20942,1,never afraid to start over
20943,1,@Netflix_ME penny dreadful season 3?
20944,1,STAY JADED everyone is 
20945,1,oh yay old scientist builds himself a robot assistant and makes it look like a hot naked woman nothing alarming here
20946,1,No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.
20947,1,"@humeraslam @MehrTarar @sherryrehman , yes, already he spoke so many lies with timid body language. Baluchistan could have been his own trap"
20948,1,@BBCTomEnglish @TimesSport And the dreadful Franglaise.
20949,1,@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. 
20950,1,They used to laugh at her coz she couldn't afford a junky now they stare in awe while she is winning.
20951,1,@AlanAlanconway Same it's good but not great.Don't Breathe is the horror film of the month for me. My Fav horror film of the year (so far)
20952,1,@SportsTraderIT Madrid is playing awful and no modric but 90 minutes in BernabÃ©u stadium are so so long. Viallreal never won there
20953,1,@97_aleix having a terrific game and not at all fazed #MCFC
20954,1,@corruptmelon now im feeling the 
20955,1,No we didn't just bully our professor to move the Chem quiz to Monday ðŸ˜‚
20956,1,@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses?  #solate
20957,1,#terror @sjdonghaev i love you
20958,1,"@SalmonDelicious @bigdickkishibae I lost it at 18. Like, really not a big deal. Don't worry about trivial shit like that."
20959,1,Going to get myself a copy of @StephenKing's CUJO for an upcoming project that I can't talk about just yet.  #amwriting
20960,1,"Regardless of your age or station in life, it all comes down to one simple truth: you just have to #start. - Jon Acuff #inspiring #quote"
20961,1,@STLouis_RamsFan their whole team is limited when they're on the field. 
20962,1,It was an #amazing #start to the first #fall  day. Will it be an #Indiansummer
20963,1,Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad 
20964,1,This maybe a new start but it will always be align with the end. #start #forward
20965,1,"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. #fear"
20966,1,"@astockeyWTAE @SonniAbatta she is terrific at her job, where is she headed-- I missed that?"
20967,1,@JasonBHampton it's Bowers. I went and drove it for a while this evening 
20968,1,@RockSolidShow @Pat_Francis #revolting cocks if you think I'm sexy!
20969,1,"How is that in 2016, a 757 airplane does not have WiFi...ridiculous. #AmericanAirlines #americanairlinessucks #AATeam "
20970,1,Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe 
20971,1,"My interview went well today, I can't wait to find out what happens.  #excited #interview #jobinterview"
20972,1,Fewer and fewer good horror offerings from Hollywood every year. Or have I just gotten too old for this shit?
20973,1,I delete numbers so quick with no hesitation
20974,1,@1NatalieMaines Can you imagine being the person who has to spray tan him? 
20975,1,"After Nawaz Sharif's speech on terrorism, Kejriwal is expected to talk on Governance."
20976,1,"â€œ Less sugar, more fruit.\n Less soda, more water.\n Less worry, more sleep.\n LESS WORDS, MORE ACTION.â€"
20977,1,"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. "
20978,1,induction day tomorrow for pizza express 
20979,1,Lady gaga fucking followed i have been waiting for this day for ages it fucking happened im shaking thank you so much @ladygaga â¤ï¸
20980,1,@STLouis_RamsFan their whole team is limited when they're on the field.  #terrible
20981,1,@siomo @NEWSTALK1010 20 says he gets reelected..... #be 
20982,1,"@cstonehoops Gonzaga not listed in the article but at 65/1 they have tremendous value, they are top10 team for sure, got everything you want"
20983,1,wonder if at any point #BobMarley ever actually became #afraid of just how #high he'd gotten. :o #420
20984,1,new tires &amp; an alarm system on my car. fwm now!
20985,1,Good Morning!!!\n\n #leadership #healthcareIT #socialmedia #connector #ceo #writer #AI #EQ #security #bigdata #Growthhacking #tech 
20986,1,Unbelievable from McDavid and Matthews. Lundqvist can do nothing but shake his head #WCH2016
20987,1,@CSTrey4 thanks brotein shake ðŸ˜ˆðŸ˜ˆðŸ˜ˆ
20988,1,".@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you "
20989,1,"Hopefully I'll get this Best Buy job, and officaly #start my #streaming #career , working towards doing something I love #1DayAtaTime"
20990,1,Everything youâ€™ve ever wanted is on the other side of fear. â€“George Addair #ThursdayThoughts #yourpushfactor #fear #life #quote
20991,1,"If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop #start"
20992,1,"@darwinwatersons @pennyfitzger31 @gumballwatter15 ok but why tomorrow a horrible day, my day was great!"
20993,1,@madihayousufzai Please DM your concern
20994,1,It's better to be wetter than it is to be dry' jesus christ Val don't be shy hen ðŸ˜‚ðŸ˜‚ #GBBO
20995,1,"$8 million in box office doesnt do this movie justice. Political or not, #SnowdenMovie is a terrific thriller and love story. @Snowden"
20996,1,Thoroughly enjoying AHS tonight. #ahs #horror #americanhorrorstory
20997,1,@jessespector @nasboat old rich white religious guy supports republicans. Not shocking at all.
20998,1,Swear all of my guy friends are scaredy cats. You don't do horror movies. You don't do haunted houses. Wtf do you do then?
20999,1,@ntfc watched the cobblers loads this season how is gorre a pro footballler terrible
21000,1,"Everywhere I go, the air I breathe in tastes like home.' - @The_Currys #restless"
21001,1,Everything youâ€™ve ever wanted is on the other side of fear. â€“George Addair #ThursdayThoughts #yourpushfactor  #life #quote
21002,1,Ramos with his ground shaking headers..ðŸ˜
21003,1,"@OnyxFlare25 She chuckles, shaking her head. 'No...I just have a really vivid imagination, I guess. It happens when you meet someone&gt;"
21004,1,How in the world did Nicole beat Paul?!?! #terrible #bb18 #BBFinale What was the jury thinking?? ðŸ˜³ðŸ˜³ðŸ˜³
21005,1,My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism 
21006,1,"@keprdad  BTW, George W Bush left office in ,09. We have had terrific leadership under Barack Obama. Keep America Great."
21007,1,What's the most important thing you need to accomplish today? #onlinemarketing #solopreneur #start up #success
21008,1,I'm curious to know just how much money the original Air Bud made to justify the continuation of these awful sequels and spinoffs.
21009,1,@DreKnott You've got tremendous range.
21010,1,"ok, ok.. I know.. my last tweet was #terrible"
21011,1,@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..? #horrible #joke
21012,1,"And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don't wait, just don't even watch it because it is "
21013,1,@HoustonTexans just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do... #sike #losers 
21014,1,"Yo Yo Yo,my name is #DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars)  #bars #rap"
21015,1,#nana 4 hoco bc my dream since freshman year awe ðŸ˜™â¤â¤â¤ @thecandeyman
21016,1,"@residentadvisor thanks for getting back to me, exemplary customer service for a loyal customer #jk  #residentadvisor #poorservice"
21017,1,Every year I go to universal studios to horror nights as a 3rd wheel lol ðŸ˜ŠðŸ˜‚
21018,1,My goals are so big they scare small minds
21019,1,if you do me wrong i will not hesitate to block you and cut you out of my life completely ðŸ˜‡ it's one of my greatest talents
21020,1,Solid starts by #Bozzelli and #BenEvans. Hoping for a good #start !
21021,1,@SusannahSpot I could pop round 
21022,1,Step over #fear and rely on #faith!
21023,1,"@JogglingDroid @BrancoCarmine @Otto_English yeah, #UK was quite the "
21024,1,"Open to suggestions on a good #horror movie. Just saw 31 and It follows recently, dug both. Gimme something good. #movienight #netflix"
21025,1,Research has determined 70% of #laughter is actually .
21026,1,I like cycling because I get to intimidate people with my powerful calves &amp; horrendous tan lines.
21027,1,"@washingtondc @NMAAHC That is Noah Ark, it's a terrific design."
21028,1,"@PanicAtTheDisco hey, y'all announced it like immediately after I asked. Nice. Thanks y'all "
21029,1,"In my room 101 would go  Russell Howard,Tom Odell,Michael Buble!!! #pants #nogood "
21030,1,"@___margs @juliana_f_reyes Hey Michael! Thanks for following up, yeah I think you'd be a terrific contrib. Looping in assoc ed Juliana"
21031,1,im what a 90s tv bully would call 'a nerd' but i would rather shove one thousand nickels into my right earhole than go to new york comic con
21032,1,You have a #problem? Yes! Can you do #something about it? No! Than why #worry
21033,1,@TheOnlySweeney their slogan should've been #start instead of #finish
21034,1,@Oooooo_Donna @sturgishigh @politicususa   @CNN took its first baby  step now let's hope they will start running
21035,1,"The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums "
21036,1,This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. 
21037,1,@Gibberman10 @ScottHoward42 any of y'all remember when MLB tried a futuristic jersey those were all 
21038,1,"Show your new job you're not #afraid of new tasks. Take on a #project, be brave, make an #impression. #WorkTiveTruth"
21039,1,Action is the foundational key to all success ~Pablo Picasso #inspiring #quote #action #hustle  #dosomething #success
21040,1,@DailyJoshleen KA- like the start of cake and then Like saying C - if that makes sense ðŸ˜­ðŸ˜‚
21041,1,@RobdotThom @sulphurhoops in fact they need to start making all holidays! Maybe even e dry month pick a theme so we can have them all year
21042,1,81' Goal scorer Vidar Kjartansson comes off in favor of Dor Micha! Another terrific performance by @Vidarkjartans #YallaMaccabi
21043,1,Round 2  #pcola
21044,1,"Everywhere I go, the air I breathe in tastes like home.' - @The_Currys "
21045,1,"Jorge deserves it, honestly. He's weak.  #90dayfiance"
21046,1,Not sure that men can handle a woman that's got her crap together.  #independent
21047,1,@GSchwartz_ it wasn't a joke . 
21048,1,Don't be so shy #nl
21049,1,Ladies and gentlemen\nAfter the tremendous success of #PanamaLeaks\nNow presenting #BahamasLeaks ðŸ˜‚
21050,1,Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration #afraid #great #motivation
21051,1,Pretty excited for American horror story tonight
21052,1,@mackenzian yes! That was my one qualm. These are deeply theological issues we're engaging theologically.
21053,1,"Aberdeen st Johnstone, let's see who can punt it the furthest "
21054,1,"Jorge deserves it, honestly. He's weak. #revolting #90dayfiance"
21055,1,At the end of the day I know that my kids will never worry about me leaving them ðŸ’•
21056,1,I really wanna go fright night at Thorpe Park next month ðŸ‘»
21057,1,"Fear blocks blessings, faith unlocks them. #ManUp  #faith"
21058,1,Anyone else find @Microsoft 'anniversary windows 10 update 1607' a Complete 
21059,1,I was having a good dream.. and then my alarm went off
21060,1,Huns are like a box of coffee revels 
21061,1,@LakersTakeover it ain't that serious. #HOUvsNE  #igotbetterthingstodotonightthandie
21062,1,"And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don't wait, just don't even watch it because it is #awful"
21063,1,@lindseylouwho_ be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!!  #TNF
21064,1,bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church 
21065,1,@Burnt_Out_Darth @theaterofscifi thanks. 
21066,1,Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression  #intuition #meditation #book
21067,1,@hotpatooties more like quickie divorce 
21068,1,"@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, ! #GOPATS"
21069,1,"If you think you're good to go already, don't worry about it."
21070,1,"Yo Yo Yo,my name is #DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars) #breathless #bars #rap"
21071,1,"ok, ok.. I know.. my last tweet was "
21072,1,"It's a good day at work when you get to shake Jim Lehrer's hand. Thanks, @keratx! Still kicking myself for being to shy to hug @mcuban."
21073,1,@CurtisJobling Yes indeed! We know masses of students would be so excited to see you! We need to get this sorted! #haunt
21074,1,".@REDBLACKSâ€™ Chris Williams: 5 yards shy of joining 1,000-yard club. Bowman (1,279), Walker (1,168) &amp; Roosevelt (1,095) already there. #CFL"
21075,1,@Coyblake6 @ChloeCramphorn hahahaa you know coy!
21076,1,Ellie from @myspanishboots is here to answer your questions! Don't be shy - she loves talking about #equestrian fashion ;-) #equestrianhour
21077,1,Enjoyed seamlessly setting my #alarm using #okgoogle #Nougat. Just tell #Okgoogle what to do and she does it. #PersonalAssistant
21078,1,Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration  #great #motivation
21079,1,@JoeFahezy I could of told you that one lmfao ðŸ˜‚ Then old niggas get wasted and start fucking around
21080,1,"I have learned over the years that when one's mind is made up, this diminishes fear. â€“Rosa Parks #quotes #motivation"
21081,1,Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang  #edm #plur #dad #djlife #dj #producer
21082,1,"I like the commercial where @kohara19, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. "
21083,1,@BigDaddyx47 awe I'm sorry! I have 2 dogs 3 cats &amp; a snake
21084,1,"If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop "
21085,1,It's not always how you #start it's how you #FINISH
21086,1,My mind always seems to work its best at night 
21087,1,I'm excited for the #FirstDayofFall &amp; the rest of the season. I have 2 #Halloween #scare events I'm covering for @ThrillzCo in the next week
21088,1,^^^^^\n//Don't worry if your character is already taken. The RP I'm looking for is a non couple forming RP. Just a fun loving haunting.//\n^^^
21089,1,@Zen1dfabflake You are all our angelic comrades! 
21090,1,@DemPhillyEagles @StonedPhillyFan @CraigfromCincy don't ever compare those scrubs to ben..he'll shake off your whole DL and throw a td #7
21091,1,@NativeApprops @SBShear @HuffingtonPost Shew. That was 
21092,1,Profit are from 5-20% per day to 100-300% per month.Don't hesitate to contact us for the more results! info@fxventury.com
21093,1,Hey no turn over after a kick - way to go Texans!  Way to go! #Texans  #noheart
21094,1,@pixietangerine @hatersbackoff im so exited!! I am shaking so much ðŸ˜ðŸ˜ and im so pround of Colleen and the fandom! Everyone is amazing ðŸ˜
21095,1,"@frecklybellamy the walking dead, mr robot, american horror story, merlin"
21096,1,"@eclecticbrotha Thanks, big bro. It's shake and bake and you helped."
21097,1,shake fries
21098,1,@aidankerrpol I think you should do. Get the fashion police involved. 
21099,1,#GetSmartWithARQ is a smart way to start investing and #whiteicenetwork is smart source 2 #start #skilled #manpower #recruitment for ur firm
21100,1,Action is the foundational key to all success ~Pablo Picasso #inspiring #quote #action #hustle #start #dosomething #success
21101,1,#start ur day wit a smile\n#buviobby
21102,1,Ready for my sweet princess to arrive. I'll he 37 weeks this Saturday! #excited 
21103,1,"@turoturok  We're glad to hear that everything is resolved. If you need anything else, please do not hesitate to reach out to us.  TY!"
21104,1,@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..?  #joke
21105,1,So is texting a guy 'I'm ready for sex now' considered flirting?' 
21106,1,@CurtisJobling Yes indeed! We know masses of students would be so excited to see you! We need to get this sorted! 
21107,1,Not setting an alarm to nap &gt;&gt;
21108,1,@tannerfox awe cnt wait to see
21109,1,This is a terrific university-a unique university..Athabasca University has become a part of my head &amp; a part of my heart' Peter MacKinnon
21110,1,@FraserKeegan just had a steak pie supper #tremendous
21111,1,"mattmilne76 Thank you for letting us know!  Please do not hesitate to contact us in the future, if our assistance is needed. Thank you!"
21112,1,"Study finds #awe &amp; #wonder of something greater than self, leads to #creative boosts of expansive thinking. @outsideonline #write #thoreau"
21113,1,Some serious hip shaking going on tonight ðŸ˜œ
21114,1,It's so funny cause Cooper's going to go farther than the people who bully her
21115,1,@casillasbreanna awe thanks girl ðŸ˜ŠðŸ˜Š
21116,1,Can't start a good day without a cup of tea! \n\n #tea  #day #goodday
21117,1,Thoroughly enjoying AHS tonight. #ahs  #americanhorrorstory
21118,1,should I #start posting #photos?
21119,1,I can be so shy but once I come out of my shell that's it ðŸ˜‚
21120,1,@BelieveInBlue18 awe thanks! Couldn't be doing it without all your help and support and that amazing encouragement!ðŸ’•ðŸ˜˜ðŸ™ŒðŸ»
21121,1,My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism #awe
21122,1,my mom recorded nightmare before Christmas for me ðŸ˜ðŸ˜ðŸ˜ I LOVE IT ðŸ’•
21123,1,@Sopp97 sorry to upset u madam.If you have got any queries don't hesitate to contact our PR department.In the meantime do you fancy a beer?
21124,1,@Marissa_Frost @NevAmore_MFC awe I love you twooo!!! come adventure with me someday!
21125,1,"Ha! @mquirk @joshuahoodbooks Got your book after our 'meeting' at the Starbucks in NOLA. If Josh says it's terrific, I'm all in."
21126,1,@Zen1dfabflake You are all our angelic comrades! #flutter
21127,1,Lets start there
21128,1,When you make a great tasting shake and no words can describe it!ðŸ˜ƒðŸ‘ŒðŸ» #shake #herbalifenutrition #tastesogood #nowords
21129,1,"It's simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista "
21130,1,"I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol "
21131,1,"#rocklandcounty get to ravis in suffern, ny. Great food, new #chef, terrific atmosphere. Say 'twitter' to server and get free #appetizer"
21132,1,When you make a great tasting shake and no words can describe it!ðŸ˜ƒðŸ‘ŒðŸ»  #herbalifenutrition #tastesogood #nowords
21133,1,Jeans with fake pockets 
21134,1,Georgia Tech's Secondary is as soft as a marshmallow. 
21135,1,@bothsocial Thanks for the follow! Hope youâ€™re having a terrific day!
21136,1,Can't start a good day without a cup of tea! \n\n#tea #start #day #goodday
21137,1,"@veroicone my typical shake is ~100g banana, 1c almond milk, 1tbsp chia and protein. Sometimes I add PB2 or ice or other fruit."
21138,1,i've been rooting for him since the beginning  #BB18
21139,1,@TayerleLyle awe thank you so much Lyle!! You're the best!ðŸ˜€ðŸ˜€
21140,1,"Don't #worry if you're not the best , if you are doing something you #love , you're heading in right direction ..."
21141,1,That goes the 
21142,1,Pull over #tonight and make your car #shake ðŸ˜‹ðŸ’¦
21143,1,@Melanie_Pierce @HunterHayes awe ain't he a sweetheart? He's adorable! ðŸ˜ŠðŸ˜â¤ï¸
21144,1,@FraserKeegan just had a steak pie supper 
21145,1,@annalisewrobel_ awe thank you so much love ðŸ’•
21146,1,Omg he kissed herðŸ™ˆ  #w
